generation,best_score,mean_score,median_score,elite_median_score,worst_score,best_turns,median_turns,worst_turns,best_food_eaten,best_sc_survival,best_sc_towards,best_sc_against,best_sc_ate,best_sc_bomb
1,2991.05,236.7782,4.38,1014.295,-7.35,6805,10.0,3,114,68.05,4065.0,-1370.0,228.0,0.0
2,4032.47,770.1728,206.71,2311.38,-1.47,9047,576.5,3,164,90.47,5425.0,-1811.0,328.0,0.0
3,7198.0,1101.2716,537.555,3413.46,-1.47,16250,1205.5,3,282,162.5,9731.0,-3259.5,564.0,0.0
4,8216.96,1019.5312,139.945,3150.265,-1.47,18696,394.5,3,268,186.96,11228.0,-3734.0,536.0,0.0
5,6088.66,1199.261,381.155,3472.41,-1.47,13616,965.5,3,222,136.16,8211.0,-2702.5,444.0,0.0
6,5295.3,858.775,365.975,2390.325,-1.47,11630,829.5,3,211,116.3,7048.0,-2291.0,422.0,0.0
7,5572.16,890.478,483.45,2269.11,-1.47,12666,1120.0,3,217,126.66,7563.0,-2551.5,434.0,0.0
8,16944.13,1379.94,418.405,3199.56,-1.47,37163,945.0,3,681,371.63,22528.0,-7317.5,1362.0,0.0
9,9177.95,1224.0768,519.91,3495.715,-1.47,20445,1241.0,3,352,204.45,12328.0,-4058.5,704.0,0.0
10,8583.45,972.8904,400.495,2512.5,-1.47,19045,874.5,3,347,190.45,11481.0,-3782.0,694.0,0.0
11,4748.08,1043.8938,732.3,2447.705,-1.47,10708,1630.0,3,190,107.08,6410.0,-2149.0,380.0,0.0
12,9801.23,1384.5392,657.63,4081.79,-1.47,21823,1470.5,3,375,218.23,13163.0,-4330.0,750.0,0.0
13,9313.47,1132.751,375.965,2912.115,-1.47,20547,894.5,3,396,205.47,12393.0,-4077.0,792.0,0.0
14,4065.82,565.5352,62.08,1788.065,-1.47,9232,178.5,3,151,92.32,5525.0,-1853.5,302.0,0.0
15,6664.18,1091.6846,485.405,3931.39,-1.47,14968,1216.0,3,262,149.68,8983.0,-2992.5,524.0,0.0
16,4143.65,621.6624,195.285,1790.765,-1.47,9215,496.5,3,158,92.15,5562.0,-1826.5,316.0,0.0
17,9489.28,1114.7936,114.875,4004.98,-1.47,20928,299.5,3,377,209.28,12660.0,-4134.0,754.0,0.0
18,7439.51,674.4026,139.8,1903.325,-1.47,16501,431.0,3,306,165.01,9942.0,-3279.5,612.0,0.0
19,8200.77,1104.2562,177.015,4053.085,-1.47,18727,541.0,3,305,187.27,11178.0,-3774.5,610.0,0.0
20,3941.39,879.7964,316.1,2792.33,-1.47,8839,705.5,3,156,88.39,5307.0,-1766.0,312.0,0.0
21,7261.8,1439.8306,1100.755,3042.68,-1.47,16230,2277.5,3,285,162.3,9763.0,-3233.5,570.0,0.0
22,13189.73,1240.5748,693.925,2757.61,-1.47,29323,1606.0,3,522,293.23,17676.0,-5823.5,1044.0,0.0
23,6063.82,844.4788,237.69,2161.17,-1.47,13732,623.5,3,217,137.32,8239.0,-2746.5,434.0,0.0
24,4119.65,922.7838,443.41,2832.15,-1.47,9015,967.0,3,157,90.15,5482.0,-1766.5,314.0,0.0
25,5569.86,1044.7742,686.235,2763.12,-1.47,12286,1817.0,3,218,122.86,7436.0,-2425.0,436.0,0.0
26,4701.7,974.9556,586.11,2565.12,-1.47,10720,1291.5,3,145,107.2,6443.0,-2138.5,290.0,0.0
27,5184.7,778.557,323.03,2665.495,-1.47,11570,759.0,3,216,115.7,6948.0,-2311.0,432.0,0.0
